ID,STATE_CODE,CITY,LAT,LONG,POP
4900416,IL,Long Grove,42.17836,-87.99785,8166
4900430,IL,Long Lake,42.37085,-88.12758,3515
4900435,IL,Long Point,41.00475,-88.89174,218
4900491,IL,Loraine,40.15421,-91.22237,311
4900534,IL,Lost Nation,41.91114,-89.36677,708
4900535,IL,Lostant,41.14281,-89.06008,483
4900579,IL,Loves Park,42.32002,-89.05816,23455
4900611,IL,Lower West Side,41.8542,-87.66561,34410
4900643,IL,Ludlow,40.38698,-88.12754,365
4900717,IL,Lyndon,41.71753,-89.92595,626
4900739,IL,Lynwood,41.52642,-87.53865,9280
4900740,IL,Lynwood,41.68364,-88.39368,7713
4900749,IL,Lyons,41.81337,-87.81811,10722
4900801,IL,Machesney Park,42.34724,-89.039,22927
4900808,IL,Mackinaw,40.53698,-89.35759,1923
4900817,IL,Macomb,40.45921,-90.6718,18547
4900876,IL,Magnolia,41.11365,-89.19453,252
4900885,IL,Mahomet,40.19531,-88.40422,8056
4900922,IL,Malden,41.42448,-89.36926,349
4900942,IL,Malta,41.92975,-88.86092,1152
4900961,IL,Manhattan,41.42253,-87.98589,7400
4900970,IL,Manito,40.42587,-89.77928,1527
4900978,IL,Manlius,41.45642,-89.66899,346
4901006,IL,Mansfield,40.21142,-88.50617,870
4901015,IL,Manteno,41.25059,-87.83143,8999
4901102,IL,Maple Park,41.90753,-88.59925,1308
4901119,IL,Mapleton,40.56643,-89.73177,281
4901137,IL,Maquon,40.79893,-90.16568,283
4901164,IL,Marengo,42.24863,-88.60843,7503
4901186,IL,Marietta,40.50115,-90.39263,107
4901208,IL,Mark,41.26448,-89.25009,532
4901229,IL,Markham,41.59365,-87.69477,12682
4901249,IL,Maroa,40.03643,-88.95703,1739
4901260,IL,Marquette Heights,40.61754,-89.60038,2742
4901279,IL,Marseilles,41.33087,-88.70813,4963
4901341,IL,Martinton,40.91587,-87.72531,373
4901390,IL,Mason City,40.20227,-89.69816,2180
4901436,IL,Matherville,41.25976,-90.60791,684
4901445,IL,Matteson,41.50392,-87.7131,19195
4901514,IL,Maywood,41.8792,-87.84312,24012
4901525,IL,Mazon,41.24142,-88.41951,989
4901581,IL,McCook,41.79781,-87.84478,230
4901609,IL,McCullom Lake,42.36835,-88.29259,1021
4901663,IL,McHenry,42.33335,-88.26675,26657
4901710,IL,McKinley Park,41.8317,-87.67366,15612
4901729,IL,McLean,40.31448,-89.16981,815
4901752,IL,McNabb,41.17698,-89.20925,264
4901830,IL,Media,40.77504,-90.83208,102
4901839,IL,Medinah,41.98142,-88.05118,2097
4901868,IL,Melrose Park,41.90059,-87.85673,25379
4901876,IL,Melvin,40.56753,-88.24783,437
4901941,IL,Mendon,40.08838,-91.28376,942
4901944,IL,Mendota,41.54725,-89.11759,7204
4901966,IL,Menominee,42.48778,-90.53318,249
4902033,IL,Merrionette Park,41.6842,-87.70033,1886
4902065,IL,Metamora,40.79059,-89.36064,3734
4902117,IL,Mettawa,42.23336,-87.92591,578
4902170,IL,Middletown,40.10032,-89.59094,313
4902181,IL,Midlothian,41.62531,-87.71755,14847
4902218,IL,Milan,41.45309,-90.57208,5096
4902229,IL,Milford,40.62837,-87.69614,1242
4902279,IL,Milledgeville,41.96336,-89.77456,983
4902289,IL,Millbrook,41.59836,-88.55285,350
4902327,IL,Millington,41.56253,-88.59841,665
4902356,IL,Mineral,41.38254,-89.83649,229
4902370,IL,Minier,40.43365,-89.31315,1224
4902382,IL,Minonk,40.90448,-89.03452,2053
4902386,IL,Minooka,41.45531,-88.26173,11243
4902475,IL,Mokena,41.52614,-87.88922,19923
4902476,IL,Moline,41.5067,-90.51513,42681
4902486,IL,Momence,41.1667,-87.66281,3213
4902498,IL,Monee,41.42003,-87.74171,5082
4902512,IL,Monmouth,40.91143,-90.64736,9291
4902526,IL,Monroe Center,42.09836,-89.00065,455
4902559,IL,Montgomery,41.73058,-88.3459,19489
4902567,IL,Monticello,40.02781,-88.5734,5509
4902667,IL,Morgan Park,41.69031,-87.66672,22924
4902706,IL,Morris,41.35725,-88.42118,14363
4902724,IL,Morrison,41.80975,-89.96512,4145
4902754,IL,Morton,40.61282,-89.45926,16306
4902763,IL,Morton Grove,42.04059,-87.78256,23448
4902883,IL,Mount Carroll,42.09502,-89.97818,1620
4902900,IL,Mount Greenwood,41.69809,-87.70866,18783
4902955,IL,Mount Morris,42.05031,-89.43122,2877
4903024,IL,Mount Prospect,42.06642,-87.93729,54747
4903032,IL,Mount Pulaski,40.01088,-89.28231,1515
4903181,IL,Muncie,40.11559,-87.84475,143
4903184,IL,Mundelein,42.26308,-88.00397,31582
4903279,IL,Naperville,41.78586,-88.14729,147100
4903291,IL,Naplate,41.33364,-88.87813,484
4903330,IL,Nauvoo,40.55004,-91.38487,1108
4903360,IL,Near North Side,41.90003,-87.6345,85711
4903363,IL,Near South Side,41.8567,-87.62477,22401
4903392,IL,Nelson,41.79642,-89.60177,162
4903444,IL,New Bedford,41.51281,-89.72066,72
4903454,IL,New Boston,41.17031,-90.99681,653
4903466,IL,New City,41.80753,-87.65644,40997
4903497,IL,New Holland,40.18477,-89.58094,263
4903535,IL,New Lenox,41.51198,-87.96561,25800
4903568,IL,New Milford,42.18697,-89.06788,697
4903635,IL,New Windsor,41.20226,-90.44235,782
4903644,IL,Newark,41.53697,-88.58341,1025
4903730,IL,Niles,42.01892,-87.80284,29876
4903770,IL,Nora,42.45584,-89.9454,114
4903780,IL,Normal,40.5142,-88.99063,54373
4903803,IL,Norridge,41.96336,-87.82728,14621
4903805,IL,Norris,40.62587,-90.03206,204
4903818,IL,North Aurora,41.80614,-88.3273,17456
4903830,IL,North Barrington,42.2078,-88.14063,3022
4903858,IL,North Center,41.95392,-87.67895,34623
4903862,IL,North Chicago,42.32558,-87.84118,29491
4903923,IL,North Henderson,41.0892,-90.47541,180
4903940,IL,North Lawndale,41.86003,-87.71839,35276
4903975,IL,North Pekin,40.61504,-89.62232,1569
4903976,IL,North Peoria,40.71754,-89.58426,113004
4904002,IL,North Riverside,41.84281,-87.82311,6665
4904056,IL,Northbrook,42.12753,-87.82895,33663
4904094,IL,Northfield,42.09975,-87.7809,5484
4904102,IL,Northlake,41.91725,-87.89562,12312
4904203,IL,Norwood,40.70559,-89.69871,475
4904277,IL,Oak Brook,41.83281,-87.92895,8091
4904286,IL,Oak Forest,41.60281,-87.74394,28074
4904298,IL,Oak Grove,41.41059,-90.57069,572
4904365,IL,Oak Lawn,41.71087,-87.75811,56781
4904381,IL,Oak Park,41.88503,-87.7845,52287
4904429,IL,Oak Run,40.96337,-90.14512,547
4904447,IL,Oakbrook Terrace,41.85003,-87.96451,2164
4904463,IL,Oakford,40.10255,-89.96317,279
4904520,IL,Oakwood,40.11615,-87.77836,1532
4904543,IL,Oakwood Hills,42.24641,-88.24286,2063
4904574,IL,Odell,41.00364,-88.52534,1000
4904585,IL,Ogden,40.11392,-87.95614,806
4904605,IL,Oglesby,41.29531,-89.05953,3647
4904612,IL,Ohio,41.55753,-89.46093,495
4904684,IL,Old Mill Creek,42.42197,-87.97258,224
4904793,IL,Olympia Fields,41.51337,-87.67421,4988
4904809,IL,Onarga,40.71504,-88.00615,1321
4904831,IL,Oneida,41.07226,-90.2254,681
4904872,IL,Oquawka,40.93198,-90.94709,1314
4904882,IL,Orangeville,42.46835,-89.64401,756
4904898,IL,Oregon,42.01475,-89.33233,3580
4904922,IL,Orion,41.35476,-90.38152,1825
4904934,IL,Orland Hills,41.58531,-87.84311,7249
4904937,IL,Orland Park,41.63031,-87.85394,58619
4904996,IL,Oswego,41.68281,-88.35146,33955
4905006,IL,Ottawa,41.34559,-88.84258,18342
4905211,IL,Palatine,42.1103,-88.03424,69308
4905245,IL,Palmyra,41.8517,-89.57788,731
4905259,IL,Palos Heights,41.66809,-87.79644,12545
4905263,IL,Palos Hills,41.6967,-87.817,17565
4905265,IL,Palos Park,41.66725,-87.83033,4888
4905285,IL,Panola,40.78365,-89.02119,51
4905297,IL,Papineau,40.9692,-87.71642,165
4905334,IL,Park City,42.34836,-87.88424,7392
4905337,IL,Park Forest,41.49142,-87.67449,21954
4905367,IL,Park Ridge,42.01114,-87.84062,37757
4905498,IL,Paw Paw,41.68892,-88.9812,821
4905509,IL,Paxton,40.46031,-88.09532,4357
4905559,IL,Pearl City,42.2653,-89.82595,805
4905572,IL,Pecatonica,42.31391,-89.35928,2124
4905599,IL,Pekin,40.56754,-89.64066,33223
4905634,IL,Penfield,40.30337,-87.9467,193
4905687,IL,Peoria,40.69365,-89.58899,115070
4905704,IL,Peoria Heights,40.74726,-89.57398,5979
4905724,IL,Peotone,41.33226,-87.78532,4120
4905770,IL,Peru,41.32753,-89.12897,9952
4905791,IL,Petersburg,40.01172,-89.84817,2190
4905866,IL,Philo,40.00698,-88.1581,1464
4905873,IL,Phoenix,41.61115,-87.63477,1958
4906035,IL,Pingree Grove,42.06864,-88.41342,6648
4906073,IL,Piper City,40.7567,-88.19116,791
4906087,IL,Pistakee Highlands,42.40863,-88.20648,3454
4906125,IL,Plainfield,41.62697,-88.20395,42527
4906143,IL,Plano,41.66281,-88.53702,11282
4906159,IL,Plattville,41.5317,-88.38146,253
4906215,IL,Pleasant Hill,40.61309,-88.74701,989
4906386,IL,Plymouth,40.29171,-90.91902,485
4906421,IL,Polo,41.98614,-89.57928,2253
4906438,IL,Pontiac,40.88087,-88.62978,11794
4906453,IL,Pontoosuc,40.62893,-91.20543,143
4906482,IL,Poplar Grove,42.36835,-88.82205,5139
4906490,IL,Port Barrington,42.24252,-88.20203,1504
4906491,IL,Port Byron,41.60642,-90.33541,1649
4906500,IL,Portage Park,41.95781,-87.76506,64841
4906527,IL,Posen,41.6317,-87.68144,5992
4906544,IL,Potomac,40.30504,-87.80058,721
4906600,IL,Prairie City,40.62115,-90.46207,367
4906641,IL,Prairie Grove,42.27863,-88.26092,1869
4906802,IL,Preston Heights,41.4917,-88.08172,2575
4906818,IL,Princeton,41.36809,-89.46481,7594
4906824,IL,Princeville,40.92976,-89.7576,1726
4906868,IL,Prophetstown,41.67142,-89.93622,2012
4906882,IL,Prospect Heights,42.0953,-87.93757,16386
4907121,IL,Rankin,40.46504,-87.89642,539
4907129,IL,Ransom,41.15614,-88.64951,373
4907131,IL,Rantoul,40.30837,-88.15588,13008
4907143,IL,Rapids City,41.5817,-90.34346,968
4907146,IL,Raritan,40.69587,-90.82736,132
4907262,IL,Reddick,41.09725,-88.25061,159
4907422,IL,Reynolds,41.32976,-90.67042,519
4907504,IL,Richmond,42.47585,-88.30593,1900
4907505,IL,Richmond,40.36087,-89.36898,1557
4907514,IL,Richton Park,41.48448,-87.70338,13695
4907578,IL,Ridott,42.29641,-89.47539,158
4907607,IL,Ringwood,42.39224,-88.29703,823
4907611,IL,Rio,41.1092,-90.39985,215
4907637,IL,River Forest,41.89781,-87.81395,11199
4907649,IL,River Grove,41.92586,-87.83589,10219
4907683,IL,Riverdale,41.63337,-87.6331,13536
4907706,IL,Riverside,41.83503,-87.82284,8835
4907762,IL,Riverwoods,42.16753,-87.89701,3643
4907773,IL,Roanoke,40.79615,-89.1973,2073
4907786,IL,Robbins,41.64392,-87.70366,5480
4907830,IL,Roberts,40.61281,-88.18338,350
4907863,IL,Rochelle,41.92392,-89.06871,9309
4907875,IL,Rock City,42.41335,-89.46817,307
4907898,IL,Rock Falls,41.77975,-89.689,9087
4907907,IL,Rock Island,41.50948,-90.57875,38620
4907953,IL,Rockdale,41.50614,-88.1145,1948
4907959,IL,Rockford,42.27113,-89.094,148278
4907985,IL,Rockton,42.45252,-89.07233,7525
4908033,IL,Rogers Park,42.00864,-87.66672,54402
4908052,IL,Rolling Meadows,42.08419,-88.01313,24190
4908066,IL,Rome,40.88309,-89.50259,1738
4908068,IL,Romeoville,41.64753,-88.08951,39719
4908126,IL,Roscoe,42.41335,-89.00927,10565
4908173,IL,Roselle,41.98475,-88.07979,22994
4908179,IL,Rosemont,41.99531,-87.88451,4206
4908189,IL,Roseville,40.73226,-90.66458,980
4908209,IL,Rossville,40.3792,-87.66863,1282
4908236,IL,Round Lake,42.35336,-88.09341,18461
4908237,IL,Round Lake Beach,42.37169,-88.09008,27852
4908242,IL,Round Lake Heights,42.38002,-88.10425,2718
4908243,IL,Round Lake Park,42.35697,-88.07675,7426
4908264,IL,Royal,40.19281,-87.97281,300
4908321,IL,Rushville,40.12116,-90.56318,2972
4908360,IL,Rutland,40.9842,-89.04175,311
4908543,IL,Saint Anne,41.02503,-87.71392,1257
4908605,IL,Saint Augustine,40.71837,-90.41096,120
4908737,IL,St. Charles,41.91419,-88.30869,32974
4908819,IL,Saint David,40.49337,-90.04873,589
4909268,IL,Saint Joseph,40.1117,-88.0417,3967
4910485,IL,San Jose,40.3056,-89.60288,614
4910543,IL,Sandwich,41.64586,-88.62174,7366
4910634,IL,Sauk Village,41.48837,-87.56754,10493
4910644,IL,Saunemin,40.89309,-88.40533,404
4910652,IL,Savanna,42.09447,-90.15679,2880
4910663,IL,Savoy,40.05475,-88.25172,8133
4910679,IL,Saybrook,40.4267,-88.52617,684
4910685,IL,Scales Mound,42.47584,-90.2529,378
4910713,IL,Schaumburg,42.03336,-88.08341,74693
4910743,IL,Schiller Park,41.95586,-87.8709,11806
4910892,IL,Sciota,40.56087,-90.7518,59
4910969,IL,Seaton,41.10226,-90.80153,214
4910970,IL,Seatonville,41.36476,-89.27648,309
4911008,IL,Secor,40.74198,-89.13536,370
4911059,IL,Seneca,41.31114,-88.60979,2292
4911150,IL,Seymour,40.10698,-88.42672,303
4911157,IL,Shabbona,41.76809,-88.87703,933
4911201,IL,Shannon,42.15475,-89.73984,712
4911245,IL,Sheffield,41.35837,-89.73732,892
4911259,IL,Sheldon,40.7692,-87.56392,1024
4911289,IL,Sheridan,41.53003,-88.6798,2743
4911324,IL,Sherrard,41.31892,-90.50597,609
4911382,IL,Shirland,42.44446,-89.19761,936
4911418,IL,Shorewood,41.52003,-88.20173,16747
4911451,IL,Sibley,40.58698,-88.38116,263
4911455,IL,Sidney,40.02503,-88.07337,1232
4911516,IL,Silvis,41.51226,-90.41513,7491
4911600,IL,Skokie,42.03336,-87.73339,64821
4911640,IL,Sleepy Hollow,42.09419,-88.30258,3346
4911727,IL,Smithfield,40.47337,-90.29179,221
4911802,IL,Somonauk,41.63364,-88.68119,1877
4911825,IL,South Barrington,42.09142,-88.12174,4565
4911830,IL,South Beloit,42.49307,-89.03678,7680
4911863,IL,South Chicago,41.73977,-87.55425,28095
4911868,IL,South Chicago Heights,41.48087,-87.63782,4138
4911893,IL,South Elgin,41.99419,-88.2923,22365
4911934,IL,South Holland,41.60087,-87.60699,22043
4911951,IL,South Lawndale,41.84364,-87.71255,73826
4911982,IL,South Pekin,40.49448,-89.65177,1120
4912013,IL,South Shore,41.76198,-87.57783,51451
4912054,IL,South Wilmington,41.17281,-88.27673,661
4912126,IL,Sparland,41.02865,-89.43842,386
4912248,IL,Spring Grove,42.44363,-88.23648,5711
4912303,IL,Spring Valley,41.32754,-89.19981,5314
4912366,IL,Standard,41.2567,-89.18092,204
4912372,IL,Stanford,40.43476,-89.21786,582
4912474,IL,Steger,41.47003,-87.63643,9515
4912499,IL,Sterling,41.78864,-89.69622,15057
4912534,IL,Steward,41.84781,-89.02009,244
4912555,IL,Stickney,41.82142,-87.78283,6786
4912566,IL,Stillman Valley,42.10725,-89.17927,1072
4912583,IL,Stockton,42.34974,-90.00679,1792
4912602,IL,Stone Park,41.90559,-87.88367,4931
4912680,IL,Strawn,40.65253,-88.39644,96
4912691,IL,Streamwood,42.02558,-88.17841,40554
4912698,IL,Streator,41.12087,-88.83535,13182
4912725,IL,Stronghurst,40.74698,-90.90403,837
4912759,IL,Sublette,41.64309,-89.22787,428
4912783,IL,Sugar Grove,41.76142,-88.44369,9512
4912845,IL,Summit,41.78809,-87.81033,11389
4912879,IL,Sun River Terrace,41.12698,-87.73559,518
4913110,IL,Sycamore,41.98892,-88.68675,17712
4913138,IL,Symerton,41.32864,-88.05255,89
4913154,IL,Table Grove,40.36421,-90.42513,401
4913209,IL,Tampico,41.63031,-89.78622,759
4913373,IL,Tennessee,40.41199,-90.8393,111
4913396,IL,Thawville,40.67587,-88.11616,266
4913515,IL,Third Lake,42.37391,-88.01091,1189
4913555,IL,Thomasboro,40.2417,-88.18421,1133
4913581,IL,Thomson,41.95892,-90.09929,562
4913605,IL,Thornton,41.56809,-87.6081,2492
4913666,IL,Tilton,40.09531,-87.64752,2626
4913700,IL,Timberlane,42.33474,-88.86121,949
4913705,IL,Timewell,40.00783,-90.87374,155
4913723,IL,Tinley Park,41.57337,-87.78449,57143
4913742,IL,Tiskilwa,41.29226,-89.5062,791
4913760,IL,Toluca,41.00226,-89.13342,1330
4913780,IL,Tonica,41.21587,-89.06675,738
4913786,IL,Topeka,40.33032,-89.93123,72
4913799,IL,Toulon,41.09365,-89.86483,1248
4913808,IL,Towanda,40.56392,-88.89896,478
4913816,IL,Tower Lake,42.23197,-88.15202,1283
4913892,IL,Tremont,40.52754,-89.4926,2175
4914081,IL,Trout Valley,42.19808,-88.25342,529
4914089,IL,Troy Grove,41.46781,-89.08314,243
4914209,IL,Twin Grove,40.49337,-89.0798,1564
4914267,IL,Union,42.23308,-88.54231,558
4914331,IL,Union Hill,41.10753,-88.14672,57
4914557,IL,Uptown,41.9659,-87.65262,55137
4914570,IL,Urbana,40.11059,-88.20727,42311
4914577,IL,Ursa,40.07477,-91.36737,623
4914586,IL,Utica,41.34059,-89.01008,977
4914681,IL,Varna,41.03642,-89.2262,363
4914704,IL,Venetian Village,42.39863,-88.05258,2826
4914725,IL,Vermont,40.29421,-90.4279,646
4914738,IL,Vernon Hills,42.21947,-87.97952,26314
4914745,IL,Verona,41.21781,-88.50146,212
4914785,IL,Victoria,41.03365,-90.09845,309
4914830,IL,Villa Park,41.88975,-87.98895,21969
4914885,IL,Viola,41.20309,-90.58708,924
4914892,IL,Virgil,41.95586,-88.5373,337
4914934,IL,Volo,42.32613,-88.16786,4164
4915294,IL,Wadsworth,42.42863,-87.92397,3739
4915397,IL,Walnut,41.5567,-89.59343,1350
4915469,IL,Wapella,40.22031,-88.96202,542
4915497,IL,Warren,42.4964,-89.98957,1376
4915525,IL,Warrenville,41.81781,-88.1734,13317
4915533,IL,Warsaw,40.35921,-91.4346,1551
4915539,IL,Wasco,41.93808,-88.40452,22560
4915543,IL,Washburn,40.9192,-89.2912,1128
4915545,IL,Washington,40.70365,-89.40731,16664
4915669,IL,Wataga,41.02532,-90.27985,816
4915683,IL,Waterman,41.7717,-88.77369,1494
4915703,IL,Watseka,40.77615,-87.73642,5070
4915725,IL,Wauconda,42.25891,-88.13925,13814
4915734,IL,Waukegan,42.36363,-87.84479,88475
4915764,IL,Wayne,41.95086,-88.2423,2444
4915776,IL,Waynesville,40.23893,-89.12314,420
4915850,IL,Weldon,40.12115,-88.74535,421
4915865,IL,Wellington,40.5392,-87.68003,234
4915884,IL,Wenona,41.05253,-89.05036,995
4915954,IL,West Brooklyn,41.69281,-89.14704,135
4915963,IL,West Chicago,41.88475,-88.20396,27447
4915977,IL,West Dundee,42.09808,-88.28286,7395
4915987,IL,West Elsdon,41.79392,-87.7245,19219
4915989,IL,West Englewood,41.77809,-87.66672,32156
4916003,IL,West Garfield Park,41.88059,-87.72922,17742
4916028,IL,West Lawn,41.77281,-87.72227,32749
4916055,IL,West Peoria,40.69254,-89.62788,4418
4916059,IL,West Point,40.25505,-91.18264,174
4916079,IL,West Ridge,41.99975,-87.69284,72211
4916118,IL,West Town,41.89381,-87.67493,86429
4916140,IL,Westchester,41.85059,-87.882,16729
4916161,IL,Western Springs,41.80975,-87.90062,13369
4916207,IL,Westmont,41.79586,-87.97562,24941
4916252,IL,Westville,40.04226,-87.63863,3105
4916288,IL,Wheaton,41.86614,-88.10701,53715
4916311,IL,Wheeling,42.13919,-87.92896,38079
4916358,IL,White Heath,40.08614,-88.51284,290
4916626,IL,Williamsfield,40.92254,-90.01456,560
4916698,IL,Willow Springs,41.74087,-87.86033,5695
4916709,IL,Willowbrook,41.76975,-87.93589,8613
4916710,IL,Willowbrook,41.45781,-87.53643,2076
4916732,IL,Wilmette,42.07225,-87.72284,27413
4916740,IL,Wilmington,41.30781,-88.14672,5694
4916826,IL,Winfield,41.8617,-88.1609,9657
4916843,IL,Winnebago,42.26613,-89.24122,3012
4916878,IL,Winslow,42.49251,-89.79234,329
4916891,IL,Winnetka,42.10808,-87.7359,12472
4916894,IL,Winthrop Harbor,42.47891,-87.82368,6818
4916973,IL,Wonder Lake,42.3853,-88.34731,4026
4916975,IL,Wood Dale,41.96336,-87.97896,13917
4917020,IL,Woodhull,41.17893,-90.31596,788
4917026,IL,Woodland,40.71448,-87.73114,324
4917067,IL,Woodlawn,41.77948,-87.59949,24150
4917089,IL,Woodridge,41.74697,-88.05034,33370
4917123,IL,Woodstock,42.31474,-88.4487,25189
4917171,IL,Worth,41.68975,-87.79728,10784
4917208,IL,Wyanet,41.36531,-89.58398,956
4917218,IL,Wyoming,41.0617,-89.77316,1376
4917250,IL,Yates City,40.77865,-90.01484,670
4917298,IL,Yorkville,41.64114,-88.44729,18451
4917358,IL,Zion,42.44613,-87.83285,24117
4917466,IN,Aberdeen,41.43893,-87.11142,1875
4917517,IN,Akron,41.03838,-86.02805,1133
4917520,IN,Albany,40.30088,-85.24191,2119
4917523,IN,Albion,41.3956,-85.42442,2325
4917537,IN,Alexandria,40.26282,-85.67581,5047
4917571,IN,Altona,41.35144,-85.15497,198
4917574,IN,Ambia,40.49004,-87.51696,236
4917576,IN,Amboy,40.60143,-85.92888,378
4917583,IN,Americus,40.52587,-86.75806,423
4917592,IN,Anderson,40.10532,-85.68025,55305
4917606,IN,Andrews,40.86254,-85.60165,1133
4917614,IN,Angola,41.63477,-84.99941,8644
4917653,IN,Arcadia,40.17587,-86.02165,1666
4917661,IN,Argos,41.2378,-86.21465,1691
4917706,IN,Atlanta,40.21532,-86.02637,735
4917707,IN,Attica,40.2942,-87.2489,3117
4917712,IN,Auburn,41.36699,-85.05886,12979
4917727,IN,Avilla,41.36588,-85.23886,2413
4917740,IN,Ashley,41.5262,-85.06678,985
4917848,IN,Bass Lake,41.20726,-86.60196,1195
4917857,IN,Battle Ground,40.50837,-86.84168,1474
4918006,IN,Berne,40.65782,-84.95191,4084
4918099,IN,Beverly Shores,41.69254,-86.97753,610
4918216,IN,Blountsville,40.06005,-85.24024,132
4918234,IN,Bluffton,40.73866,-85.17164,10005
4918302,IN,Boswell,40.52115,-87.37835,762
4918309,IN,Bourbon,41.2956,-86.11639,1781
4918363,IN,Bremen,41.44644,-86.14806,4565
4918393,IN,Bristol,41.72144,-85.81749,1667
4918406,IN,Brook,40.86643,-87.36364,972
4918417,IN,Brookston,40.60281,-86.86723,1534
4918485,IN,Bryant,40.53338,-84.96386,258
4918489,IN,Buck Creek,40.48781,-86.7614,207
4918508,IN,Buffalo,40.88254,-86.74529,692
4918529,IN,Bunker Hill,40.66032,-86.10277,858
4918544,IN,Burket,41.15532,-85.96861,195
4918548,IN,Burlington,40.48031,-86.39472,596
4918558,IN,Burnettsville,40.76115,-86.59362,341
4918559,IN,Burns Harbor,41.62587,-87.13337,1609
4918595,IN,Butler,41.42977,-84.87135,2701
4918667,IN,Camden,40.60865,-86.54,600
4918805,IN,Cedar Lake,41.36476,-87.44115,12000
4918899,IN,Chalmers,40.66309,-86.86946,503
4918949,IN,Chesterfield,40.11254,-85.59692,2495
4918962,IN,Chesterton,41.61059,-87.0642,13433
4919021,IN,Churubusco,41.2306,-85.31942,1795
4919026,IN,Cicero,40.12393,-86.01332,4891
4919059,IN,Clarks Hill,40.24698,-86.72501,677
4919078,IN,Claypool,41.12921,-85.88055,430
4919095,IN,Clear Lake,41.73755,-84.83329,342
4919169,IN,Colburn,40.51865,-86.71306,193
4919175,IN,Colfax,40.19504,-86.66723,680
4919184,IN,Collegeville,40.9117,-87.1553,330
4919203,IN,Columbia City,41.15727,-85.48831,8857
4919272,IN,Converse,40.57754,-85.87332,1231
4919315,IN,Corunna,41.43727,-85.14719,255
4919329,IN,Country Club Heights,40.12282,-85.6872,78
4919349,IN,Covington,40.1417,-87.39474,2568
4919381,IN,Crawfordsville,40.04115,-86.87445,16024
4919419,IN,Cromwell,41.4006,-85.61582,504
4919451,IN,Crown Point,41.41698,-87.36531,28879
4919466,IN,Culver,41.21893,-86.42306,1396
4919487,IN,Dale,40.01671,-86.4,1544
4919490,IN,Daleville,40.12115,-85.55803,1608
4919510,IN,Darlington,40.11004,-86.77195,843
4919553,IN,Dayton,40.3742,-86.7689,1578
4919555,IN,DeMotte,41.19504,-87.19864,3814
4919564,IN,Decatur,40.8306,-84.92913,9465
4919624,IN,Delphi,40.58754,-86.67501,2858
4919636,IN,Denver,40.86615,-86.07749,469
4919784,IN,Dune Acres,41.64948,-87.08587,186
4919797,IN,Dunkirk,40.75643,-86.39361,2630
4919798,IN,Dunkirk,40.37532,-85.20941,2339
4919820,IN,Dyer,41.4942,-87.52171,16051
4919826,IN,Dunlap,41.63783,-85.92166,6235
4919845,IN,Earl Park,40.68282,-87.41169,334
4919857,IN,East Chicago,41.6392,-87.45476,28699
4919907,IN,Eaton,40.34032,-85.3508,1748
4919937,IN,Edgewood,40.10337,-85.73414,1878
4919987,IN,Elkhart,41.68199,-85.97667,52348
4920041,IN,Elwood,40.27698,-85.84192,8455
4920111,IN,Etna Green,41.27893,-86.04611,585
4920153,IN,Fairmount,40.41532,-85.65053,2851
4920199,IN,Farmland,40.18782,-85.12747,1284
4920327,IN,Fish Lake,41.56671,-86.55196,1016
4920380,IN,Flora,40.54726,-86.52444,1985
4920423,IN,Fort Wayne,41.1306,-85.12886,260326
4920452,IN,Fowler,40.6167,-87.32085,2274
4920454,IN,Fowlerton,40.40949,-85.57359,254
4920466,IN,Francesville,40.98532,-86.87946,837
4920473,IN,Frankfort,40.27948,-86.51084,16060
4920512,IN,Fremont,41.73088,-84.93274,2153
4920523,IN,Frankton,40.22282,-85.77887,1824
4920548,IN,Fulton,40.94726,-86.26278,325
4920577,IN,Galveston,40.57893,-86.19027,1271
4920600,IN,Garrett,41.34949,-85.13553,6344
4920607,IN,Gary,41.59337,-87.34643,77156
4920637,IN,Gas City,40.48726,-85.61303,5968
4920641,IN,Gaston,40.31393,-85.50053,865
4920664,IN,Geneva,40.59199,-84.95719,1320
4920681,IN,Georgetown,40.7406,-86.50473,4705
4920683,IN,Georgetown,41.72949,-86.22834,4497
4920783,IN,Goodland,40.76337,-87.29363,1014
4920808,IN,Goshen,41.58227,-85.83444,32983
4920825,IN,Grabill,41.21088,-84.96691,1127
4920869,IN,Granger,41.75338,-86.11084,30465
4920961,IN,Greentown,40.47809,-85.96665,2399
4920986,IN,Griffith,41.52837,-87.42365,16378
4921034,IN,Gulivoire Park,41.61338,-86.24528,3033
4921083,IN,Hamilton,41.53366,-84.91274,1544
4921095,IN,Hamlet,41.54754,-86.58224,800
4921100,IN,Hammond,41.58337,-87.50004,77614
4921135,IN,Hanna,41.41199,-86.78002,463
4921161,IN,Harlan,41.19616,-84.91969,1634
4921229,IN,Hartford City,40.45115,-85.36997,5992
4921298,IN,Hebron,41.31865,-87.20031,3704
4921347,IN,Herbst,40.51476,-85.7872,112
4921402,IN,Highland,41.55365,-87.45198,22936
4921450,IN,Hillsboro,40.10893,-87.18556,538
4921471,IN,Hoagland,40.94783,-84.99163,821
4921476,IN,Hobart,41.53226,-87.25504,28404
4921678,IN,Howe,41.72144,-85.42054,807
4921686,IN,Hudson,41.53283,-85.08108,516
4921690,IN,Hudson Lake,41.71032,-86.53419,1297
4921722,IN,Huntertown,41.22838,-85.17247,5387
4921725,IN,Huntington,40.8831,-85.49748,17095
